Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,Target,Prev_Close,SMA_10,Daily_Return
2021-04-09,129.9356231689453,129.97469499267643,126.48695706989602,126.80935551775303,106686700,0,127.35646057128906,122.2195930480957,2.025152541211317
2021-04-12,128.2161407470703,129.78904577769725,127.62019499242992,129.46664742775585,91420000,1,129.9356231689453,123.19948043823243,-1.3233341095684636
2021-04-13,131.33267211914062,131.55738356076128,128.89027311455447,129.38853205211117,91266500,0,128.2161407470703,124.47343521118164,2.430685679596478
2021-04-14,128.9879608154297,131.88953170552884,128.62649057291716,131.83091652103695,87222800,1,131.33267211914062,125.6584861755371,-1.7853221638435057
2021-04-15,131.40103149414062,131.88951116512257,130.56084586376303,130.73670629706913,89347100,0,128.9879608154297,126.86502838134766,1.870772018920297
2021-04-16,131.06886291503906,131.56710679010823,130.2091339630303,131.20563662038447,84922400,1,131.40103149414062,127.95531311035157,-0.25278993271553585
2021-04-19,131.73324584960938,132.34873524717673,130.26780626090414,130.43388762542403,94264200,0,131.06886291503906,128.82871780395507,0.5068960848473747
2021-04-20,130.0430908203125,132.40733122468578,128.77304037969012,131.90908720345354,94812300,1,131.73324584960938,129.50282135009766,-1.2830132730703436
2021-04-21,130.424072265625,130.6683121013284,128.27476469287822,129.31033921110608,68847100,0,130.0430908203125,130.04991607666017,0.2929655415826238
2021-04-22,128.9000244140625,131.059096319802,128.38223712948874,129.97467079966847,84566500,1,130.424072265625,130.2042724609375,-1.1685326374862637
2021-04-23,131.22520446777344,132.0067601257526,129.11496841390496,129.11496841390496,78657500,1,128.9000244140625,130.3332305908203,1.803863160057917
2021-04-26,131.615966796875,131.94812940312053,130.48269035616056,131.72343292327406,66905100,0,131.22520446777344,130.67321319580077,0.2977799354067834
2021-04-27,131.29356384277344,132.29006653400396,131.0200164227833,131.8992738574349,66015800,0,131.615966796875,130.66930236816407,-0.24495732694737038
2021-04-28,130.5022735595703,131.90909785930737,130.01379372811834,131.21544993946816,107760100,0,131.29356384277344,130.82073364257812,-0.6026877937068686
2021-04-29,130.40455627441406,133.91185238072063,129.3982891326952,133.3256706891164,151101000,0,130.5022735595703,130.72108612060546,-0.07487784119840635
2021-04-30,128.43112182617188,130.4827281416953,128.05010815991602,128.74374116163304,109839500,1,130.40455627441406,130.45731201171876,-1.5133170992042921
2021-05-03,129.4862060546875,130.98096780991455,128.79257315513814,128.99772630286216,75135100,0,128.43112182617188,130.23260803222655,0.8215175679487263
2021-05-04,124.90428161621094,128.4604213676209,123.7807766012576,128.16733051029044,137564700,1,129.4862060546875,129.7187271118164,-3.5385425043200525
2021-05-05,125.14852142333984,127.44436736840764,125.02151191446714,126.22316795915263,84000900,1,124.90428161621094,129.1911720275879,0.19554158109598152
2021-05-06,126.75071716308594,126.76048139042916,124.2008450944678,124.94333632102912,78128300,1,125.14852142333984,128.97624130249022,1.2802354526637583
2021-05-07,127.4260025024414,128.45354063496282,126.71159979163384,128.05231814349742,78973300,0,126.75071716308594,128.59632110595703,0.5327664840638402
2021-05-10,124.13780975341795,126.77028959754912,124.0986641002731,126.64307929080064,88071200,0,127.4260025024414,127.84850540161133,-2.5804723403768826
2021-05-11,123.21791076660156,123.5702067058758,120.1450405146299,120.85943560539133,126142800,0,124.13780975341795,127.04094009399414,-0.7410304633565179
2021-05-12,120.14505767822266,121.97507799254856,119.6361790565564,120.76159245913604,112172300,1,123.21791076660156,126.00521850585938,-2.4938363824391407
2021-05-13,122.29801177978516,123.45278244324764,121.6031932189441,121.91635098532696,105861300,1,120.14505767822266,125.19456405639649,1.7919622689171577
2021-05-14,124.72498321533205,125.15557794607484,123.15919437572654,123.55064345219544,81918000,0,122.29801177978516,124.8239501953125,1.9844733370784517
2021-05-17,123.57019805908205,124.2160900794732,122.49371882469936,124.108441409408,74244600,0,124.72498321533205,124.23234939575195,-0.9258651526585671
2021-05-18,122.18058013916016,124.2748241929868,122.11207710810116,123.85401772611864,63342900,0,123.57019805908205,123.95997924804688,-1.1245574918132606
2021-05-19,122.02400207519533,122.24908025776814,120.2331275635426,120.52671624181264,92612000,1,122.18058013916016,123.64752731323242,-0.1281529878041976
2021-05-20,124.58798217773438,124.98921955050378,122.42523508929489,122.55246033737806,76857100,0,122.02400207519533,123.43125381469727,2.1012096464095853
2021-05-21,122.74817657470705,125.26322700578169,122.53287920868762,125.087075294154,79295400,1,124.58798217773438,122.96347122192383,-1.4767119355081126
2021-05-24,124.38246154785156,125.20450531193676,123.24726749854406,123.31577052336202,63092900,0,122.74817657470705,122.9879364013672,1.3314128313342888
2021-05-25,124.18673706054688,125.57638154110204,123.61913631963486,125.08706463603312,72009500,0,124.38246154785156,123.08481903076172,-0.15735698173925394
2021-05-26,124.13780975341795,124.66626487146893,123.71700331494796,124.2454584329989,56575900,0,124.18673706054688,123.48409423828124,-0.03939817430348436
2021-05-27,122.60137176513672,124.91091291308472,122.40565097616602,123.73657324672143,94625600,0,124.13780975341795,123.51443023681641,-1.237687366430218
2021-05-28,121.94570922851562,123.11026818036667,121.88699448010972,122.88518253436054,71311100,0,122.60137176513672,123.23650283813477,-0.5347921700885383
2021-06-01,121.62274932861328,122.66987119812988,121.290022503846,122.40564739412464,67637100,1,121.94570922851562,123.0417579650879,-0.264839084495494
2021-06-02,122.38607025146484,122.56222194205004,121.3976705946577,121.62274874768536,59278900,0,121.62274932861328,123.06230697631835,0.6276136060607618
2021-06-03,120.89859008789062,122.1805785667547,120.49735272094428,122.01421513150538,76229200,1,122.38607025146484,122.94976577758788,-1.2153998902962648
2021-06-04,123.19833374023438,123.46256502652562,121.20195027180942,121.41724762618904,75169300,1,120.89859008789062,122.8108009338379,1.902208826977958
2021-06-07,123.20812225341795,123.61914040368376,122.16100031844384,123.47234607394032,71057600,1,123.19833374023438,122.85679550170899,0.007945329199188222
2021-06-08,124.03015899658205,125.71339218854128,123.5114921670714,123.8931529460045,74403800,1,123.20812225341795,122.82156524658203,0.667193629875551
2021-06-09,124.41183471679688,125.01858120384324,123.81487651061582,124.49012603117782,56877900,0,124.03015899658205,122.84407501220703,0.30772815523467667
2021-06-10,123.41363525390624,125.44916444320808,123.24727182583148,124.30417460780706,71186400,1,124.41183471679688,122.77165756225585,-0.8023348141781517
2021-06-11,124.62712097167967,124.71520055906232,123.40384729220447,123.82465373659475,53522400,1,123.41363525390624,122.97423248291015,0.9832671367931534
2021-06-14,127.69020080566406,127.7489155554766,124.3531139538749,125.0870781916131,96906500,0,124.62712097167967,123.548681640625,2.4577955505210136
2021-06-15,126.86814880371094,127.80762948252055,126.62349408795768,127.16173744912264,62746300,1,127.69020080566406,124.07322158813477,-0.6437862864701938
2021-06-16,127.36721801757812,128.09140123234644,125.71336495549872,127.58251532649476,91815000,1,126.86814880371094,124.57133636474609,0.39337628756555
2021-06-17,128.97218322753906,129.71594317700723,126.87793929818906,127.02474109836618,96721700,0,127.36721801757812,125.37869567871094,1.2601085545728363
2021-06-18,127.6706314086914,128.69816933296693,127.45533405078574,127.91528613971695,108953300,1,128.97218322753906,125.82592544555663,-1.0091725101306515
2021-06-21,129.47128295898438,129.57893163487228,126.44735415341395,127.51404516650553,79663300,1,127.6706314086914,126.45224151611328,1.4103882235287468
2021-06-22,131.1153564453125,131.21322430863012,128.80581523688718,129.30492043425184,74783600,0,129.47128295898438,127.16076126098633,1.2698364059997358
2021-06-23,130.84133911132812,131.44809296104657,130.38138705071168,130.90984959941682,60214200,0,131.1153564453125,127.80371170043945,-0.2089895046722967
2021-06-24,130.55755615234375,131.76125326543314,130.08780831049526,131.57531327793558,68711000,0,130.84133911132812,128.5181037902832,-0.2168909007748021
2021-06-25,130.2639617919922,131.0272833359651,129.9703731368012,130.60648437847152,70783700,1,130.55755615234375,129.08178787231446,-0.2248773406948401
2021-06-28,131.8982696533203,132.3582217849953,130.49885162942402,130.5575663811202,62111300,1,130.2639617919922,129.5025947570801,1.2546124337426523
2021-06-29,133.4151153564453,133.57169796299607,131.47745413113225,131.9178296460844,64556100,1,131.8982696533203,130.15729141235352,1.1500118288980232
2021-06-30,134.0316619873047,134.4720375415212,132.96495595104088,133.25854463136542,63261400,1,133.4151153564453,130.82373580932617,0.4621265208309744
2021-07-01,134.3350372314453,134.3937519835152,132.85731295249462,133.67936427909643,52485800,1,134.0316619873047,131.3600212097168,0.22634595411445968
2021-07-02,136.967529296875,137.00666748869628,134.80477461834224,134.95156150334915,78852600,1,134.3350372314453,132.28971099853516,1.959646656362768
2021-07-06,138.98348999023438,140.0893194288692,137.07518571489393,137.07518571489393,108181800,1,136.967529296875,133.24093170166014,1.4718530031959665
2021-07-07,141.4789581298828,141.7921084496811,139.60979222790235,140.47096680675352,104911600,0,138.98348999023438,134.27729187011718,1.7955140857549123
2021-07-08,140.17739868164062,140.9798585410617,137.66234054504386,138.55288746806352,105575500,1,141.4789581298828,135.21089782714844,-0.9199668031533714
2021-07-09,142.00741577148438,142.5358635061349,139.60000625630684,139.6978741376513,99890800,0,140.17739868164062,136.3558837890625,1.3055008204282181
2021-07-12,141.41046142578125,143.1915553739894,140.92115187067475,143.08390667456425,76299700,1,142.00741577148438,137.4705337524414,-0.42036843108512745
2021-07-13,142.5260772705078,144.30717110195238,140.55905836364727,140.95050000905363,100827100,1,141.41046142578125,138.53331451416017,0.7889203058092598
2021-07-14,145.9609832763672,146.3720162995662,144.5224124927827,144.9334455159817,127050800,0,142.5260772705078,139.78790130615235,2.4100193253337565
2021-07-15,145.3053436279297,146.79284867562072,143.9450638275039,146.0491036180456,106820300,0,145.9609832763672,140.91526947021484,-0.4491882924603785
2021-07-16,143.260009765625,146.55795044061162,142.7609195385989,145.28575790907,93251400,0,145.3053436279297,141.80776672363282,-1.4076109048969276
2021-07-19,139.4042510986328,140.98962377727935,138.6409295962446,140.676458580126,121434600,1,143.260009765625,142.0514389038086,-2.6914410192350635
2021-07-20,143.02511596679688,143.95481567090192,139.90333488037703,140.39264422673287,96350000,0,139.4042510986328,142.45560150146486,2.597384828388183
2021-07-21,142.29119873046875,143.00560136245917,141.53767284075886,142.4184239807626,74993500,1,143.02511596679688,142.53682556152344,-0.5131387108950225
2021-07-22,143.66127014160156,145.03133074908345,142.6924319696775,142.81965721627964,77338200,1,142.29119873046875,142.88521270751954,0.9628644802747388
2021-07-23,145.38365173339844,145.5402343738835,143.77871699978286,144.3952518138537,71447400,1,143.66127014160156,143.22283630371095,1.198918532530846
2021-07-26,145.80445861816406,146.62649504189588,144.54203167293,145.09985170281058,72434100,0,145.38365173339844,143.66223602294923,0.28944580752263693
2021-07-27,143.6318817138672,146.01971391284306,142.43796561437924,145.93162687440997,104818600,0,145.80445861816406,143.77281646728517,-1.490062049464802
2021-07-28,141.8801727294922,143.82762983683932,139.49234007637435,141.71380929809172,118931200,1,143.6318817138672,143.36473541259767,-1.2195822845686988
2021-07-29,142.5260772705078,143.41662418623008,141.48874347089355,141.59639216326153,56699500,1,141.8801727294922,143.08680877685546,0.45524651442812036
2021-07-30,142.74134826660156,143.2013003278204,141.0287652526068,141.29299652730543,70440600,0,142.5260772705078,143.03494262695312,0.15103972565326806
2021-08-02,142.4086456298828,143.80806367715948,142.14441431029425,143.23068203244566,62880000,1,142.74134826660156,143.33538208007812,-0.23308077215113965
2021-08-03,144.2092742919922,144.87472794218303,142.07587743468324,142.692412088419,64786600,0,142.4086456298828,143.45379791259765,1.264409653041132
2021-08-04,143.8080596923828,144.63009607216787,143.15238675142038,144.12122494137196,56368300,1,144.2092742919922,143.60548400878906,-0.27821691883491706
2021-08-05,143.91567993164062,144.67900140948598,143.0447097873023,143.83738863486957,46397700,0,143.8080596923828,143.63092498779298,0.07483602761071406
2021-08-06,143.22964477539062,144.1803285775889,142.729806727241,143.43546923928326,54126800,0,143.91567993164062,143.4155242919922,-0.4766924330801614
2021-08-09,143.18064880371094,143.7785013969767,142.6220079947097,143.2884587780675,48908700,0,143.22964477539062,143.15314331054688,-0.03420798240233447
2021-08-10,142.70042419433594,144.768404754264,142.40639561637695,143.52369224868931,69023100,1,143.18064880371094,143.05999755859375,-0.3353977044994072
2021-08-11,142.95523071289062,143.79810459984787,142.63180079586957,143.14144929737975,48493500,1,142.70042419433594,143.1675033569336,0.1785604492721582
2021-08-12,145.9248504638672,146.08166764811526,142.93558831686877,143.27862403804767,72282600,1,142.95523071289062,143.50738067626952,2.0773075152043186
2021-08-13,146.13072204589844,146.46394745377953,145.3172494643666,146.00330617321433,59375000,1,145.9248504638672,143.84631805419923,0.1410805502810586
2021-08-16,148.11048889160156,148.17910204241585,143.55309813191292,145.58186696938395,103296000,0,146.13072204589844,144.4165023803711,1.3547916673410487
2021-08-17,147.198974609375,148.65929174841725,146.1208750829786,147.2381714308299,92229700,0,148.11048889160156,144.71547241210936,-0.6154285824373162
2021-08-18,143.44525146484375,147.7184229688791,143.239427019952,146.81674649893367,86326000,1,147.198974609375,144.67919158935547,-2.5501014218968443
2021-08-19,143.77850341796875,145.05261723602476,141.6223188554431,142.1417628423952,86960300,1,143.44525146484375,144.66547393798828,0.23231996160337776
2021-08-20,145.2388153076172,145.54263929990177,143.85689170892408,144.50375147276918,60549600,1,143.77850341796875,144.86639099121095,1.0156677493041277
2021-08-23,146.72854614257812,147.19898280077066,144.94478409144247,145.3564180367249,60131800,0,145.2388153076172,145.22118072509767,1.0257112272677782
2021-08-24,146.6403350830078,147.85564605050203,146.17969386697683,146.47372240240912,48606400,0,146.72854614257812,145.61517181396485,-0.060118539908793345
2021-08-25,145.4054412841797,147.32641486181075,144.8565959634032,146.82656183724308,58991300,0,146.6403350830078,145.86019287109374,-0.8421242341877466
2021-08-26,144.6017608642578,146.15029724311051,144.57235950525344,145.39564242211458,48597200,1,145.4054412841797,145.7278839111328,-0.552716881035531
2021-08-27,145.64065551757812,145.7876623043235,143.90590065942186,144.54295000853472,55802400,1,144.6017608642578,145.6788772583008,0.7184522837834217
2021-08-30,150.07064819335938,150.43328990399013,145.6504691143869,146.0327017624141,90956700,0,145.64065551757812,145.87489318847656,3.041728053226578
2021-08-31,148.80633544921875,149.7570192751645,148.27708107451022,149.61980794744622,86453100,1,150.07064819335938,146.03562927246094,-0.8424783655972545
2021-09-01,149.4727325439453,151.89354327860724,149.30611991687198,149.7863668689594,80313700,1,148.80633544921875,146.63837738037108,0.4478284427305024
2021-09-02,150.59007263183594,151.63877088807703,149.36496623243957,150.80569255452266,71115500,1,149.4727325439453,147.3195343017578,0.7475210152876111
2021-09-03,151.2271270751953,151.55055693814364,150.04121757771816,150.69787277040314,57808700,1,150.59007263183594,147.91836547851562,0.4230388047669287
2021-09-07,153.5695343017578,154.1281750234367,151.31533561615151,151.88378675982,82278300,0,151.2271270751953,148.6024642944336,1.5489332316666715
2021-09-08,152.02101135253906,153.91256855272437,150.91351032460727,153.85376583529663,74420200,0,153.5695343017578,149.14053192138672,-1.0083529628838739
2021-09-09,151.00172424316406,153.00109134257815,150.88410385737802,152.39344334318108,57305700,0,152.02101135253906,149.70016021728514,-0.6704909408945192
2021-09-10,146.0032958984375,152.38364527408532,145.73866870260662,151.913208557541,140893200,1,151.00172424316406,149.84031372070314,-3.3101796484637402
2021-09-13,146.57171630859375,148.4044704926241,145.78764530922592,147.63020991450378,102404300,0,146.0032958984375,149.93341979980468,0.38932025928486436
2021-09-14,145.17019653320312,148.06145946857694,143.98430196712366,147.3557970181365,109296300,1,146.57171630859375,149.44337463378906,-0.9562006986667537
2021-09-15,146.0620880126953,146.46392651146115,143.45505793692854,145.60144679799546,83281300,0,145.17019653320312,149.16894989013673,0.6143764359292536
2021-09-16,145.82687377929688,146.00329689602742,144.28814775543293,145.48385292412618,68034100,0,146.0620880126953,148.8043640136719,-0.16103715659465667
2021-09-17,143.15122985839844,145.85627435363685,142.85720133218834,145.85627435363685,129868800,0,145.82687377929688,148.06047973632812,-1.8348085312093532
2021-09-20,140.0933837890625,141.9555397257547,138.4566432656741,140.93625767675672,123478900,1,143.15122985839844,146.94710540771484,-2.1360948644036704
2021-09-21,140.5736083984375,141.72032120475433,139.93655902151735,141.0636509821954,75834000,1,140.0933837890625,145.64751281738282,0.3427889286321095
2021-09-22,142.94546508789062,143.51390147354562,140.83827245311173,141.57333652119158,76404300,1,140.5736083984375,144.73995819091797,1.6872702610936763
2021-09-23,143.9058837890625,144.15090504152192,142.73958023456993,143.7294607107383,64838200,1,142.94546508789062,144.0303741455078,0.6718776986603725
2021-09-24,143.99412536621094,144.53317525304487,142.66120880736443,142.75922331584852,53477900,0,143.9058837890625,143.82945709228517,0.0613189501533995
2021-09-27,142.47499084472656,143.05325251947903,140.9558706409002,142.57300535364445,74150700,0,143.99412536621094,143.41978454589844,-1.0549975685611224
2021-09-28,139.0839080810547,141.86734673524717,138.86828811932986,140.3972187898042,108972300,1,142.47499084472656,142.8111557006836,-2.3801249212695663
2021-09-29,139.98556518554688,141.57329835904048,139.20149406663066,139.63273392978022,74602000,0,139.0839080810547,142.20350341796876,0.6482828365498072
2021-09-30,138.6820526123047,141.50470270899655,138.46643267686778,140.79904018482358,89056700,1,139.98556518554688,141.48902130126953,-0.9311764191646588
2021-10-01,139.8091278076172,140.07375496115557,136.33963327586,139.07406401271928,94639600,0,138.6820526123047,141.1548110961914,0.8127044372953751
2021-10-04,136.3690643310547,139.37793329849515,135.516394928842,138.93688296157117,98322000,1,139.8091278076172,140.78237915039062,-2.4605428347254654
2021-10-05,138.29978942871094,139.40729022008236,136.5846407471618,136.712056577648,80861100,1,136.3690643310547,140.55499725341798,1.4158087152150278
2021-10-06,139.172119140625,139.31912596056787,135.61440454885152,136.69250441148458,83221100,1,138.29978942871094,140.17766265869142,0.6307527404904034
2021-10-07,140.4364013671875,141.3478883774017,139.87776058117706,140.2109859591421,61732700,0,139.172119140625,139.8307144165039,0.9084306787662033
2021-10-08,140.05416870117188,141.308676557224,139.72094332329533,141.1616697596059,58773200,0,140.4364013671875,139.43671875,-0.27217492209603567
2021-10-11,139.9659423828125,141.92611246579827,138.98585734131962,139.43670304056715,64452200,0,140.05416870117188,139.1858139038086,-0.06299442506965125
2021-10-12,138.69187927246094,140.39723324856945,138.2312379390566,140.37762735323497,73035900,0,139.9659423828125,139.14661102294923,-0.9102665181697889
2021-10-13,138.10379028320312,138.5840223945528,136.42783823964862,138.42722014967543,78762700,1,138.69187927246094,138.95843353271485,-0.42402553944957955
2021-10-14,140.89703369140625,141.01465407700306,138.69184213659864,139.2798991998456,69907100,1,138.10379028320312,139.179931640625,2.0225682455746963
2021-10-15,141.95553588867188,142.014338607517,140.65202078625612,140.90685250780268,67940300,1,140.89703369140625,139.39457244873046,0.751259391013126
2021-10-18,143.63145446777344,143.9156725271783,140.30896703794988,140.59318509735473,85589200,1,141.95553588867188,140.12081146240234,1.1805940279890903
2021-10-19,145.79747009277344,146.19930861705205,143.6314901588186,144.08232097954442,76378900,1,143.63145446777344,140.8705795288086,1.508037103033022
2021-10-20,146.28750610351562,146.76775321734434,145.1702096154499,145.73866080480445,58418800,1,145.79747009277344,141.58211822509764,0.33610734838565026
2021-10-21,146.5031280517578,146.65994526923677,144.92519031879408,145.84647277784177,61421000,0,146.28750610351562,142.18879089355468,0.14739601076363407
2021-10-22,145.7288360595703,147.18915308849202,145.67982882026405,146.70892102605615,58883400,0,146.5031280517578,142.75625762939453,-0.5285156723165318
2021-10-25,145.6798858642578,146.3953439825703,144.68019461961757,145.7190826981053,50720600,1,145.7288360595703,143.32765197753906,-0.03358991716126969
2021-10-26,146.34632873535156,147.83604746665293,146.042489762277,146.35612420354883,60893400,0,145.6798858642578,144.0930969238281,0.45747075317914554
2021-10-27,145.8856964111328,146.74816126750608,145.53286512059833,146.38553450817577,56094900,1,146.34632873535156,144.87128753662108,-0.3147549570934216
2021-10-28,149.53163146972656,150.11967371638,146.73838219464628,146.8363967132131,100077900,0,145.8856964111328,145.73474731445313,2.4991723988613934
2021-10-29,146.81678771972656,146.95399906987456,143.49429899729273,144.2881657342144,124953200,0,149.53163146972656,146.2208724975586,-1.8155648562890425
2021-11-01,145.99351501464844,146.71876857616604,144.85661246075344,146.02291637768752,74588300,1,146.81678771972656,146.4570785522461,-0.5607483434726501
2021-11-02,147.03240966796875,148.5515449646106,145.68968255749544,145.69949298222642,69122000,1,145.99351501464844,146.58057250976563,0.7116032881433698
2021-11-03,148.47312927246094,148.94356603476174,146.83638859629943,147.3950294474851,54511500,0,147.03240966796875,146.79913482666015,0.9798653288384918
2021-11-04,147.95370483398438,149.39441667451422,147.64007031433366,148.56135302216137,60394600,1,148.47312927246094,146.9441925048828,-0.3498440701168004
2021-11-05,148.4836883544922,149.3866809675717,147.28623804705754,149.08241350820953,65463900,0,147.95370483398438,147.219677734375,0.3582090229524715
2021-11-08,147.65921020507812,148.76832763273148,147.38438703345884,148.61128154130913,55020900,1,148.4836883544922,147.41761016845703,-0.5552651328580183
2021-11-09,148.02236938476562,148.63090428124968,147.28623266415173,147.42364425293005,56787900,0,147.65921020507812,147.58521423339843,0.24594414339824677
2021-11-10,145.18577575683594,147.35493167322633,145.11707745747125,147.2469643655917,65187100,0,148.02236938476562,147.51522216796874,-1.9163276737966028
2021-11-11,145.1366729736328,146.6678345546003,144.95018265704954,146.20653610928375,41000000,1,145.18577575683594,147.0757263183594,-0.033820656980454444
2021-11-12,147.21749877929688,147.6199087069909,144.75388556458995,145.686322190006,63804000,1,145.1366729736328,147.1157974243164,1.4337009130987122
2021-11-15,147.227294921875,149.07254847745102,146.6678240123391,147.59045079012714,59222800,1,147.21749877929688,147.23917541503906,0.006654197129662975
2021-11-16,148.20884704589844,148.689795053766,146.57952764951963,147.16844296622529,59256200,1,147.227294921875,147.35681915283203,0.6666916787028354
2021-11-17,150.65283203125,152.13491516803506,148.19904307692684,148.20885284111802,88807000,1,148.20884704589844,147.57478942871094,1.649014235023838
2021-11-18,154.95188903808594,155.7371046454855,150.2209908383836,150.8687948377439,137827700,1,150.65283203125,148.27460784912108,2.853618447706441
2021-11-19,157.5823211669922,158.04363466373405,153.63662454715842,154.7359171470172,117305600,1,154.95188903808594,149.1844711303711,1.6975799038240202
2021-11-22,158.0436553955078,162.6371414846842,158.0240208888666,158.6914443472637,117467900,1,157.5823211669922,150.22291564941406,0.2927576044693181
2021-11-23,158.42642211914062,158.80921256910548,156.11985467913553,158.14177423416734,96041900,1,158.0436553955078,151.26332092285156,0.24219050279172816
2021-11-24,158.94662475585938,159.14292486333943,156.68913607799328,157.7786188977565,69463600,0,158.42642211914062,152.6394058227539,0.3283559836550154
2021-11-26,153.9114532470703,157.48416930217962,153.4697742384674,156.62044578974744,76959800,1,158.94662475585938,153.51688385009766,-3.167837955995001
2021-11-29,157.27809143066406,158.2105284112086,155.8548815913286,156.4241625317144,88748200,1,153.9114532470703,154.52294311523437,2.1873863916997527
2021-11-30,162.24452209472656,162.46045671211468,156.96396368598957,157.03267696276697,174048100,0,157.27809143066406,156.02466583251953,3.1577383848480522
2021-12-01,161.72433471679688,167.15211495820313,161.4887655737255,164.38423368988907,152052500,0,162.24452209472656,157.37621459960937,-0.32061937821603603
2021-12-02,160.7329864501953,161.1648557029123,154.88316196359054,155.80578900771513,136739200,0,161.72433471679688,158.3842300415039,-0.6129864552156361
2021-12-03,158.84849548339844,161.91083461668495,156.76768701566778,160.98820747292035,118023100,1,160.7329864501953,158.77389068603514,-1.1724357323384949
2021-12-06,162.26416015625,164.77683760268036,161.24337558317583,161.2531853471854,107497000,1,158.84849548339844,159.24207458496093,2.1502656745077786
2021-12-07,168.01580810546875,168.40842327282738,165.2283078125401,165.95463463960064,120405400,1,162.26416015625,160.23928985595703,3.5446200465218514
2021-12-08,171.84375,172.7074885052505,167.54470695562583,168.9482820266579,116998900,0,168.01580810546875,161.58102264404297,2.27832246125812
2021-12-09,171.33334350585938,173.48286484992437,170.70517418411447,171.67687992199998,108923700,1,171.84375,162.81969451904297,-0.2970177816421171
2021-12-10,176.13294982910156,176.30963040334342,171.4609415375598,171.97133378046797,115402700,0,171.33334350585938,165.0418441772461,2.8013264814843453
2021-12-13,172.49154663085938,178.76343034110303,172.28542177740803,177.77209005921313,153237000,0,176.13294982910156,166.5631896972656,-2.0674173695355513
2021-12-14,171.1076202392578,174.45459210584534,169.02681191245964,172.01061281459928,139380400,1,172.49154663085938,167.44949951171876,-0.8023154865456905
2021-12-15,175.98574829101562,176.18204841367742,169.12494892495155,171.87319557243478,131063300,0,171.1076202392578,168.87564086914062,2.8509122182500013
2021-12-16,169.0758514404297,177.79171370813177,167.59376845508783,175.96609431359246,150185800,0,175.98574829101562,169.70992736816407,-3.926395698337748
2021-12-17,167.9765625,170.26349541805016,166.55336801671226,166.78892215220165,195432700,0,169.0758514404297,170.62273406982422,-0.6501750137966944
2021-12-20,166.61224365234375,167.4269032535666,164.36457991536943,165.16941477721542,107499100,1,167.9765625,171.0575424194336,-0.8122078624250073
2021-12-21,169.79238891601562,169.99849880489631,165.9939133625086,168.38881382109983,91185900,1,166.61224365234375,171.23520050048828,1.908710424851856
2021-12-22,172.3933868408203,172.6093214552471,168.96789225444832,169.8414404758155,92135300,1,169.79238891601562,171.2901641845703,1.5318695622400513
2021-12-23,173.0215606689453,173.5810317235857,172.03023535098566,172.59951616954052,68356600,1,172.3933868408203,171.4589859008789,0.36438394745677005
2021-12-27,176.99668884277344,177.08502164182448,173.79695375988817,173.8165732862966,74919600,0,173.0215606689453,171.54535980224608,2.2974756200668134
2021-12-28,175.97592163085938,177.97822179969552,175.2299751821839,176.8298503690715,79144300,1,176.99668884277344,171.8937973022461,-0.576715428174368
2021-12-29,176.06427001953125,177.29116449792193,174.84718530534158,176.0151912450478,62348900,0,175.97592163085938,172.38946228027345,0.05020481657553866
2021-12-30,174.9060821533203,177.23228437904302,174.79811483502314,176.1526111960713,59773000,0,176.06427001953125,172.2814956665039,-0.6578210707274379
2021-12-31,174.28773498535156,175.91703952431234,173.9834525641687,174.79811232201894,64062300,1,174.9060821533203,172.80268402099608,-0.3535309695100963
2022-01-03,178.64564514160156,179.49957387951153,174.4251401333062,174.5429172102293,104487900,0,174.28773498535156,173.86959228515624,2.500411263372193
2022-01-04,176.3783416748047,179.55845745447346,175.8090608575143,179.25419002967348,99310400,0,178.64564514160156,174.84620208740233,-1.2691624612509944
2022-01-05,171.6867218017578,176.83967914737053,171.41189860813105,176.290032760117,94537600,0,176.3783416748047,175.03563537597657,-2.6599750448368487
2022-01-06,168.8206787109375,172.05968310015797,168.46733250526367,169.50773661732023,96904000,1,171.6867218017578,174.6783645629883,-1.6693446416489066
2022-01-07,168.98756408691406,170.92115130347543,167.86863673623697,169.69425662173555,86709100,1,168.8206787109375,174.27496490478515,0.09885363407542425
2022-01-10,169.00717163085938,169.31143906710747,165.06147477041716,165.95465755063788,106765600,1,168.98756408691406,173.47601318359375,0.011602950815503554
2022-01-11,171.84375,171.9418925722171,167.66249900972133,169.13477238363146,76138300,1,169.00717163085938,173.06279602050782,1.6783775160359449
2022-01-12,172.28541564941406,173.90491024436494,171.58854802680634,172.8645062038037,74805200,0,171.84375,172.6849105834961,0.257015835265495
2022-01-13,169.00717163085938,173.35527850038557,168.61455640929785,172.53080900021536,84505800,1,172.28541564941406,172.09501953125,-1.9027983339144794
2022-01-14,169.87091064453125,170.56777832766494,167.92749898971087,168.17287788763613,80440800,0,169.00717163085938,171.65333709716796,0.5110664863136272
2022-01-18,166.6613311767578,169.3506740016402,166.27854073936825,168.33971425733603,90956700,0,169.87091064453125,170.45490570068358,-1.8894226537054082
2022-01-19,163.15733337402344,167.91769000661554,162.87270044087128,166.85765136543813,94815000,0,166.6613311767578,169.13280487060547,-2.1024659877569962
2022-01-20,161.46914672851562,166.54358123585433,161.14524474165466,163.89349177041368,91420500,0,163.15733337402344,168.11104736328124,-1.034698600790318
