Date,^FTSE,LLOY.L,BARC.L,AV.L,PSN.L,LAND.L
2002-05-15,5259.10009765625,500.24993896484375,563.5307006835938,648.3185424804688,455.7279357910156,894.28173828125
2002-05-16,5248.5,497.674560546875,561.2380981445312,651.7335205078125,450.77447509765625,900.8507690429688
2002-05-17,5218.0,495.0992736816406,567.6575927734375,661.4900512695312,452.75579833984375,903.6659545898438
2002-05-20,5208.10009765625,489.304931640625,564.447998046875,646.8554077148438,451.76519775390625,918.2105102539062
2002-05-21,5197.2001953125,483.8324890136719,562.1553344726562,649.7823486328125,451.26983642578125,903.6659545898438
2002-05-22,5151.89990234375,482.8666687011719,553.4432983398438,643.9282836914062,456.7187194824219,916.8031616210938
2002-05-23,5175.2998046875,482.22296142578125,557.56982421875,651.7335205078125,454.7373046875,918.6801147460938
2002-05-24,5169.10009765625,482.8666687011719,563.9894409179688,658.5630493164062,446.8116149902344,929.00244140625
2002-05-27,5136.2998046875,482.8666687011719,568.57470703125,653.6849365234375,447.80230712890625,913.5183715820312
2002-05-28,5074.2001953125,476.428466796875,543.81396484375,650.2701416015625,444.087158203125,904.6041870117188
2002-05-29,5083.0,473.53131103515625,545.6480102539062,637.0989379882812,449.5855712890625,910.2345581054688
2002-05-30,5040.7998046875,481.9010009765625,545.6480102539062,633.1962890625,444.3349304199219,907.888671875
2002-05-31,5085.10009765625,476.428466796875,541.0626220703125,623.4396362304688,435.9137878417969,918.6801147460938
2002-06-03,,476.428466796875,541.0626220703125,623.4396362304688,435.9137878417969,918.6801147460938
2002-06-04,,476.428466796875,541.0626220703125,623.4396362304688,435.9137878417969,918.6801147460938
2002-06-05,4989.2001953125,471.27789306640625,535.10205078125,605.8780517578125,442.84881591796875,914.9264526367188
2002-06-06,4957.60009765625,462.5862731933594,533.7265014648438,589.2922973632812,451.76519775390625,908.3577880859375
2002-06-07,4920.39990234375,460.9766845703125,528.6826171875,586.3650512695312,438.8858337402344,900.3814697265625
2002-06-10,4928.2001953125,455.8262023925781,535.560546875,565.8765258789062,437.39984130859375,900.8507690429688
2002-06-11,4934.7998046875,455.182373046875,535.560546875,570.754638671875,441.3625183105469,903.6659545898438
2002-06-12,4851.7001953125,444.2373046875,526.389892578125,557.095703125,429.9695129394531,903.6659545898438
2002-06-13,4771.89990234375,433.29248046875,515.38525390625,536.1190795898438,402.97259521484375,891.4666137695312
2002-06-14,4630.7998046875,427.498046875,500.7122497558594,510.2646789550781,381.42462158203125,864.2532348632812
2002-06-17,4756.7998046875,426.5323486328125,508.96575927734375,534.1679077148438,408.1737976074219,877.3911743164062
2002-06-18,4702.0,416.8749694824219,496.1270751953125,526.3628540039062,408.1737976074219,861.4384765625
2002-06-19,4652.39990234375,414.29962158203125,487.4151306152344,513.6795654296875,401.2388610839844,860.030517578125
2002-06-20,4580.2998046875,401.74517822265625,477.7859191894531,500.02020263671875,389.845458984375,830.471923828125
2002-06-21,4605.39990234375,413.3339538574219,496.1270751953125,497.5810852050781,405.6971130371094,833.2867431640625
2002-06-24,4541.89990234375,407.21746826171875,485.12249755859375,481.4828186035156,405.6971130371094,823.90283203125
2002-06-25,4631.0,424.9227294921875,495.6686096191406,487.8244934082031,421.0531005859375,823.4338989257812
2002-06-26,4531.0,415.2652893066406,493.3759765625,471.2385559082031,419.56695556640625,798.3244018554688
2002-06-27,4540.7001953125,406.2518310546875,495.2101745605469,479.5316467285156,416.0994873046875,795.5083618164062
2002-06-28,4656.39990234375,420.416015625,506.2146911621094,514.6549072265625,394.7991638183594,810.057373046875
2002-07-01,4685.7998046875,428.141845703125,511.2586975097656,508.31304931640625,395.2944641113281,815.219970703125
2002-07-02,4546.7998046875,410.11474609375,490.6248474121094,482.9464416503906,392.81781005859375,821.7906494140625
2002-07-03,4392.60009765625,389.5124816894531,461.27911376953125,432.7004089355469,394.30389404296875,802.5479736328125
2002-07-04,4471.2001953125,394.0192565917969,463.11309814453125,449.7742004394531,383.4059753417969,814.75048828125
2002-07-05,4615.7001953125,414.29962158203125,472.2837219238281,475.1411437988281,404.21099853515625,837.7474975585938
2002-07-08,4601.2998046875,405.2861328125,469.53253173828125,484.89764404296875,404.21099853515625,836.8090209960938
2002-07-09,4542.89990234375,407.53936767578125,460.362060546875,466.3603820800781,408.1737976074219,820.8519897460938
2002-07-10,4420.10009765625,399.4917907714844,442.0208435058594,450.7499084472656,391.3316345214844,803.9557495117188
2002-07-11,4230.10009765625,375.0263671875,418.1773986816406,402.94305419921875,378.45233154296875,786.1216430664062
2002-07-12,4224.10009765625,366.9786376953125,416.8018798828125,402.94305419921875,369.7837219238281,768.7567749023438
2002-07-15,3994.5,341.22576904296875,386.080322265625,365.8684997558594,371.5174560546875,743.4132080078125
2002-07-16,4021.89990234375,359.2528381347656,396.6265869140625,401.9674072265625,372.508056640625,732.1492309570312
2002-07-17,4190.60009765625,390.8001708984375,435.60150146484375,410.2604064941406,366.56390380859375,761.7168579101562
2002-07-18,4297.2998046875,402.7107238769531,457.61065673828125,421.9681701660156,374.48956298828125,790.8147583007812
2002-07-19,4098.2998046875,381.4646911621094,430.09918212890625,410.748291015625,375.480224609375,776.2659301757812
2002-07-22,3895.5,368.9101257324219,413.13348388671875,370.74652099609375,376.4709777832031,760.3087158203125
2002-07-23,3858.0,356.9994201660156,397.54376220703125,346.35546875,364.58233642578125,760.3087158203125
2002-07-24,3777.10009765625,346.37640380859375,382.412353515625,340.0137634277344,367.80224609375,744.3516235351562
2002-07-25,3965.89990234375,377.923583984375,397.0852355957031,378.55194091796875,370.0313415527344,744.8211059570312
2002-07-26,4016.699951171875,395.306884765625,422.3042297363281,385.38153076171875,368.0499267578125,732.1492309570312
2002-07-29,4202.7001953125,417.1967468261719,447.0647277832031,428.3099670410156,381.42462158203125,746.2291870117188
2002-07-30,4180.89990234375,409.4708557128906,432.3916931152344,404.8943176269531,388.60723876953125,750.922119140625
2002-07-31,4246.2001953125,411.7243957519531,448.4403381347656,414.6509094238281,383.6536865234375,769.6954345703125
2002-08-01,4044.5,377.2798767089844,409.92388916015625,453.6769104003906,355.6660461425781,734.0264892578125
2002-08-02,4075.60009765625,379.85516357421875,389.2901306152344,490.7514343261719,361.6103820800781,740.5971069335938
2002-08-05,3996.39990234375,368.26629638671875,375.9927978515625,451.7255859375,333.87017822265625,721.3548583984375
2002-08-06,4131.0,380.8208312988281,399.8363037109375,456.60369873046875,347.49267578125,732.1492309570312
2002-08-07,4094.39990234375,370.8416748046875,402.5873107910156,467.82373046875,371.02197265625,724.1701049804688
2002-08-08,4240.5,366.3348388671875,410.8409118652344,479.04376220703125,380.4337463378906,744.8211059570312
2002-08-09,4322.39990234375,385.0057373046875,427.34796142578125,507.33758544921875,392.3223571777344,750.4531860351562
2002-08-12,4221.60009765625,373.09503173828125,412.2165222167969,490.7514343261719,387.3689270019531,747.167724609375
2002-08-13,4271.7001953125,373.4168701171875,411.2994689941406,497.5810852050781,407.1831970214844,754.2075805664062
2002-08-14,4171.10009765625,349.33807373046875,404.4787902832031,482.9464416503906,411.3936462402344,766.4102783203125
2002-08-15,4327.5,365.1146240234375,417.7778625488281,534.6558227539062,410.15521240234375,772.98046875
2002-08-16,4330.0,370.5879821777344,422.8225402832031,531.728759765625,424.7682800292969,757.0238647460938
2002-08-19,4426.89990234375,385.72064208984375,431.5356750488281,540.0219116210938,440.8673400878906,774.3885498046875
2002-08-20,4368.89990234375,381.21307373046875,429.2427978515625,531.2410278320312,448.7929992675781,757.9625244140625
2002-08-21,4364.7998046875,383.46697998046875,434.28729248046875,537.0947875976562,457.70947265625,760.3087158203125
2002-08-22,4434.7001953125,386.3645935058594,445.752197265625,525.8749389648438,455.7279357910156,761.7168579101562
2002-08-23,4389.7998046875,379.2812805175781,437.49725341796875,525.8749389648438,460.68157958984375,762.1862182617188
2002-08-26,,379.2812805175781,436.580322265625,525.8749389648438,460.4339599609375,762.1862182617188
2002-08-27,4449.7001953125,382.1790466308594,445.752197265625,530.265380859375,483.46795654296875,775.7963256835938
2002-08-28,4274.0,365.7585144042969,431.07708740234375,496.11767578125,467.6166076660156,758.431640625
2002-08-29,4209.2998046875,357.7092590332031,420.529541015625,484.40997314453125,435.9137878417969,750.922119140625
2002-08-30,4227.2998046875,359.9630432128906,424.6568603515625,486.8489685058594,450.77447509765625,749.045166015625
2002-09-02,4180.89990234375,353.8456115722656,416.4022216796875,471.72625732421875,449.0902404785156,745.7596435546875
2002-09-03,4028.699951171875,344.83038330078125,396.2243347167969,446.8472900390625,443.34417724609375,738.2505493164062
2002-09-04,4027.0,348.6941833496094,396.6827087402344,452.7012023925781,444.1343688964844,740.5971069335938
2002-09-05,4011.0,347.7281494140625,394.38983154296875,443.43255615234375,436.9508056640625,734.9650268554688
2002-09-06,4107.2001953125,357.0652770996094,399.89288330078125,452.7012023925781,447.84979248046875,732.6184692382812
2002-09-09,4062.39990234375,355.45538330078125,397.6000671386719,442.45684814453125,451.8132019042969,733.087646484375
2002-09-10,4175.5,366.4024353027344,409.0647888183594,433.676025390625,458.7488098144531,738.7199096679688
2002-09-11,4210.7001953125,363.82666015625,408.1475524902344,424.8951110839844,465.6846618652344,735.4344482421875
2002-09-12,4084.89990234375,353.5235900878906,404.9374084472656,404.8943176269531,464.6937561035156,717.1306762695312
2002-09-13,4008.0,338.7129821777344,395.765625,377.08837890625,462.71209716796875,703.9895629882812
2002-09-16,4044.300048828125,341.2886962890625,398.5172119140625,380.5030822753906,469.6478576660156,709.6211547851562
2002-09-17,4025.199951171875,335.8153076171875,402.64434814453125,365.8684997558594,461.7212829589844,687.5631103515625
2002-09-18,3865.39990234375,311.0235900878906,369.62579345703125,337.5745849609375,459.54150390625,658.9341430664062
2002-09-19,3813.5,308.4477233886719,364.5811462402344,347.33099365234375,459.7396545410156,663.1583251953125
2002-09-20,3860.10009765625,316.1750183105469,364.1226806640625,351.2336730957031,449.83154296875,691.7872314453125
2002-09-23,3739.39990234375,294.9249267578125,335.91912841796875,333.1841125488281,431.0059814453125,683.3389892578125
2002-09-24,3671.10009765625,293.9590148925781,325.6010437011719,337.0868225097656,426.0519104003906,685.6856689453125
2002-09-25,3696.300048828125,305.54998779296875,336.3777770996094,348.3948669433594,430.75823974609375,689.4405517578125
2002-09-26,3850.60009765625,320.3605651855469,356.7851867675781,363.0333557128906,449.83154296875,705.3975219726562
2002-09-27,3907.199951171875,325.190185546875,362.97613525390625,367.9128112792969,448.8406982421875,716.6613159179688
2002-09-30,3721.800048828125,302.3302917480469,340.73443603515625,348.8827819824219,438.9325256347656,698.3577880859375
2002-10-01,3797.39990234375,318.1068420410156,364.5811462402344,364.0093688964844,436.7526550292969,696.0111083984375
2002-10-02,3905.300048828125,329.6978759765625,381.77838134765625,384.01513671875,437.1986389160156,712.9066162109375
2002-10-03,3880.300048828125,325.190185546875,373.7532653808594,384.9911193847656,437.9416809082031,702.5819702148438
2002-10-04,3813.800048828125,317.1409606933594,355.8680114746094,372.3044128417969,438.9325256347656,693.195068359375
2002-10-07,3780.89990234375,321.6485290527344,366.87408447265625,391.33441162109375,438.73443603515625,696.4804077148438
2002-10-08,3730.5,313.9212951660156,361.37109375,380.59954833984375,441.6571960449219,692.2560424804688
2002-10-09,3742.39990234375,323.2584533691406,357.702392578125,401.5814514160156,429.0243225097656,695.5416870117188
2002-10-10,3777.300048828125,331.3076171875,366.87408447265625,400.1175537109375,427.7857971191406,701.6427001953125
2002-10-11,3953.39990234375,344.5083923339844,391.40899658203125,429.39447021484375,425.5564880371094,719.4774780273438
2002-10-14,3931.60009765625,350.9477844238281,387.9694519042969,425.00286865234375,418.12530517578125,721.3548583984375
2002-10-15,4130.2998046875,367.04638671875,419.15380859375,476.23748779296875,413.1711730957031,734.9650268554688
2002-10-16,4057.699951171875,360.6070556640625,415.4850158691406,442.0810241699219,413.1711730957031,718.0693969726562
2002-10-17,4170.7001953125,374.7737731933594,436.35107421875,470.382080078125,417.62994384765625,732.6184692382812
2002-10-18,4130.5,363.82666015625,419.15380859375,473.3098449707031,426.0519104003906,716.1923217773438
2002-10-21,4133.7998046875,369.94403076171875,421.67608642578125,485.9963684082031,406.23553466796875,719.9465942382812
2002-10-22,4118.89990234375,378.95928955078125,428.3256530761719,482.0927429199219,401.5290222167969,718.0693969726562
2002-10-23,4006.89990234375,359.9630432128906,398.9757385253906,443.544921875,405.24462890625,725.57861328125
2002-10-24,4103.7001953125,363.82666015625,406.31317138671875,472.82171630859375,408.21722412109375,742.4746704101562
2002-10-25,4051.10009765625,360.2850646972656,401.2686462402344,473.3098449707031,402.7676696777344,736.8427124023438
2002-10-28,4090.5,361.8948059082031,407.6889953613281,493.31561279296875,409.7033386230469,738.2505493164062
2002-10-29,3935.89990234375,349.98193359375,394.6191101074219,474.2855224609375,410.1988220214844,712.9066162109375
2002-10-30,4002.699951171875,356.7434387207031,402.64434814453125,473.3098449707031,420.6023254394531,719.008056640625
2002-10-31,4039.699951171875,354.16754150390625,405.3960876464844,478.18914794921875,411.6849365234375,719.4774780273438
2002-11-01,3997.0,346.11834716796875,397.1414489746094,466.4784851074219,393.6025695800781,704.9281005859375
2002-11-04,4141.5,377.5104675292969,426.0326843261719,503.5625,410.1988220214844,708.213623046875
2002-11-05,4146.10009765625,380.5691223144531,438.41455078125,531.8634643554688,412.1803894042969,712.9066162109375
2002-11-06,4103.7001953125,374.1296691894531,427.4084777832031,517.2252807617188,417.38214111328125,711.9682006835938
2002-11-07,4081.300048828125,366.7244873046875,417.3194885253906,497.70709228515625,425.06109619140625,716.1923217773438
2002-11-08,4034.60009765625,358.0311279296875,410.2111511230469,496.731201171875,420.35455322265625,705.3975219726562
2002-11-11,4015.60009765625,351.91375732421875,410.8990783691406,494.7794189453125,422.5839538574219,704.4588012695312
2002-11-12,4085.10009765625,347.7281494140625,406.7717590332031,487.9481506347656,424.8133544921875,702.1126098632812
2002-11-13,4029.39990234375,341.2886962890625,392.55535888671875,476.23748779296875,418.6207275390625,690.8483276367188
2002-11-14,4053.10009765625,341.2886962890625,400.8101501464844,487.9481506347656,403.2630310058594,688.9713745117188
2002-11-15,4091.60009765625,326.8000793457031,395.765625,496.731201171875,398.30889892578125,680.5231323242188
2002-11-18,4116.0,329.375732421875,403.56158447265625,505.5143127441406,405.9878845214844,673.0143432617188
2002-11-19,4096.5,334.52734375,398.05859375,498.1950988769531,404.2537841796875,669.7286376953125
2002-11-20,4094.89990234375,348.3721008300781,408.1475524902344,499.658935546875,404.5015563964844,687.093994140625
2002-11-21,4190.0,360.9289855957031,426.4911193847656,529.9115600585938,403.01531982421875,703.9895629882812
2002-11-22,4175.2001953125,364.470703125,429.0134582519531,540.6465454101562,399.2997131347656,708.6831665039062
2002-11-25,4122.2001953125,350.3039855957031,417.3194885253906,526.9837646484375,390.38238525390625,702.1126098632812
2002-11-26,4071.0,344.83038330078125,411.5868835449219,510.39385986328125,373.53839111328125,694.6034545898438
2002-11-27,4144.2001953125,351.2698974609375,417.3194885253906,518.2009887695312,393.3548889160156,704.5493774414062
2002-11-28,4185.39990234375,352.87969970703125,425.8033142089844,537.7189331054688,399.2997131347656,716.2842407226562
2002-11-29,4169.39990234375,349.33807373046875,426.4911193847656,537.3286743164062,410.1988220214844,726.6104736328125
2002-12-02,4154.2998046875,350.9477844238281,414.56781005859375,551.186279296875,393.3548889160156,718.1614990234375
2002-12-03,4075.39990234375,341.6107177734375,397.1414489746094,518.2009887695312,379.2357177734375,719.100341796875
2002-12-04,4048.60009765625,330.98565673828125,397.1414489746094,508.92999267578125,396.3272705078125,719.100341796875
2002-12-05,4032.39990234375,327.4440612792969,381.5491943359375,495.2673645019531,389.886962890625,716.7532958984375
2002-12-06,4013.5,324.22418212890625,372.83575439453125,492.3397216796875,380.2264099121094,719.5698852539062
2002-12-09,3933.89990234375,304.5840759277344,361.37109375,476.0422058105469,378.4925537109375,723.7943725585938
2002-12-10,3925.0,300.0765380859375,358.39031982421875,456.23150634765625,378.9880065917969,724.73291015625
2002-12-11,3974.89990234375,298.46661376953125,359.3074645996094,467.4543151855469,383.9421081542969,727.54931640625
2002-12-12,3935.300048828125,289.451416015625,359.53662109375,463.64837646484375,354.217529296875,728.9576416015625
2002-12-13,3878.10009765625,283.0120849609375,344.173828125,441.3977966308594,367.3458557128906,719.5698852539062
2002-12-16,3984.0,294.281005859375,364.5811462402344,472.23626708984375,378.4925537109375,722.8555297851562
2002-12-17,3908.699951171875,284.6218566894531,358.6195373535156,459.4518127441406,371.5569152832031,707.8352661132812
2002-12-18,3835.199951171875,275.2848205566406,349.447509765625,448.9123229980469,374.5292663574219,709.712158203125
2002-12-19,3841.39990234375,280.4364318847656,339.3586120605469,427.9303894042969,395.3365173339844,711.5902099609375
2002-12-20,3889.89990234375,289.77337646484375,343.4858703613281,442.0810241699219,405.24462890625,717.2225952148438
2002-12-23,3936.89990234375,289.77337646484375,349.9061584472656,447.44854736328125,410.6942138671875,721.447509765625
2002-12-24,3942.10009765625,289.12957763671875,349.447509765625,445.4967346191406,417.8775939941406,728.4878540039062
2002-12-25,,289.12957763671875,349.447509765625,445.4967346191406,417.8775939941406,728.4878540039062
2002-12-26,,289.12957763671875,349.447509765625,445.4967346191406,417.8775939941406,728.4878540039062
2002-12-27,3829.39990234375,281.4021301269531,343.4858703613281,424.0269470214844,416.1436767578125,718.1614990234375
2002-12-30,3900.60009765625,284.6218566894531,346.6960754394531,433.29791259765625,419.1161193847656,735.998046875
2002-12-31,3940.39990234375,287.1976623535156,353.1164855957031,432.3221130371094,422.0886535644531,736.9371948242188
2003-01-01,,287.1976623535156,353.1164855957031,432.3221130371094,422.0886535644531,736.9371948242188
2003-01-02,4009.5,295.5689697265625,361.37109375,464.5267028808594,423.5748291015625,741.6307983398438
2003-01-03,4005.0,289.451416015625,364.35186767578125,467.9422607421875,427.0425720214844,741.16162109375
2003-01-06,4001.39990234375,279.7923278808594,355.8680114746094,451.83984375,428.03350830078125,739.7534790039062
2003-01-07,3957.39990234375,273.1918640136719,355.8680114746094,439.64141845703125,426.5473327636719,728.9576416015625
2003-01-08,3924.800048828125,276.8945617675781,349.447509765625,425.00286865234375,421.09771728515625,723.7943725585938
2003-01-09,3934.0,283.3340148925781,354.72149658203125,429.39447021484375,421.09771728515625,726.6104736328125
2003-01-10,3974.10009765625,286.5536804199219,364.5811462402344,442.0810241699219,425.06109619140625,723.324951171875
2003-01-13,3948.300048828125,286.875732421875,361.6003723144531,442.56903076171875,420.1068420410156,722.8555297851562
2003-01-14,3945.60009765625,283.8169250488281,353.1164855957031,436.713623046875,420.1068420410156,722.3860473632812
2003-01-15,3887.800048828125,281.7241516113281,346.2375183105469,430.3702697753906,420.35455322265625,718.630859375
2003-01-16,3881.800048828125,277.699462890625,337.7534484863281,422.5630798339844,431.0059814453125,720.9778442382812
2003-01-17,3820.60009765625,274.157958984375,329.9574890136719,409.87646484375,422.0886535644531,712.5288696289062
2003-01-20,3778.60009765625,271.7430725097656,319.6392517089844,404.9969177246094,427.53814697265625,709.712158203125
2003-01-21,3736.699951171875,263.6938781738281,318.2633972167969,387.9187316894531,437.6939697265625,697.5086059570312
2003-01-22,3678.0,254.35675048828125,320.5564270019531,375.2320861816406,427.0425720214844,688.1209716796875
2003-01-23,3622.199951171875,252.1028594970703,319.8684387207031,373.0362548828125,426.0519104003906,680.6105346679688
2003-01-24,3603.699951171875,257.57635498046875,322.849365234375,388.40673828125,417.38214111328125,682.018798828125
2003-01-27,3480.800048828125,243.40972900390625,311.15509033203125,357.6658935546875,407.7217712402344,672.1615600585938
2003-01-28,3490.0,241.47789001464844,306.5693664550781,358.1539306640625,413.1711730957031,671.6921997070312
2003-01-29,3483.800048828125,238.58006286621094,301.5248718261719,364.0093688964844,399.2997131347656,666.5289916992188
2003-01-30,3578.699951171875,247.9173126220703,321.0149841308594,379.6236877441406,414.1619873046875,688.1209716796875
2003-01-31,3567.39990234375,244.0536346435547,321.2441711425781,383.283203125,403.2630310058594,680.1414184570312
2003-02-03,3689.39990234375,262.88885498046875,337.06561279296875,419.8795166015625,416.1436767578125,692.8150634765625
2003-02-04,3590.10009765625,254.6785888671875,332.25030517578125,403.045166015625,412.6758117675781,687.6514282226562
2003-02-05,3678.699951171875,262.7279357910156,338.6706237792969,420.6113586425781,421.09771728515625,692.8150634765625
2003-02-06,3597.0,258.86419677734375,326.51800537109375,406.94873046875,423.0794372558594,684.835205078125
2003-02-07,3599.199951171875,263.21087646484375,324.6837158203125,414.0240478515625,429.0243225097656,697.9780883789062
2003-02-10,3579.10009765625,256.6104431152344,314.5946044921875,404.9969177246094,430.0151062011719,706.896240234375
2003-02-11,3669.199951171875,269.9722900390625,323.99578857421875,412.31634521484375,433.97833251953125,707.3658447265625
2003-02-12,3616.10009765625,264.0158386230469,313.6774597167969,407.924560546875,429.0243225097656,695.6309814453125
2003-02-13,3610.800048828125,277.699462890625,340.5050048828125,411.09637451171875,424.0702209472656,693.7534790039062
2003-02-14,3611.89990234375,257.57635498046875,337.06561279296875,423.5389404296875,429.0243225097656,699.8555297851562
2003-02-17,3692.39990234375,262.0839538574219,351.281982421875,429.39447021484375,445.86822509765625,701.2637939453125
2003-02-18,3729.5,266.26959228515625,354.2628479003906,441.83721923828125,441.9049072265625,715.8145751953125
2003-02-19,3658.300048828125,260.9570617675781,350.3648681640625,415.243896484375,452.8038330078125,715.3453369140625
2003-02-20,3687.300048828125,253.87374877929688,348.5303955078125,408.1685485839844,445.86822509765625,715.3453369140625
2003-02-21,3727.10009765625,253.71275329589844,345.54962158203125,397.4338073730469,440.41876220703125,721.447509765625
2003-02-24,3701.800048828125,252.5858612060547,344.8618469238281,395.4819030761719,448.5929870605469,722.8555297851562
2003-02-25,3621.5,243.731689453125,335.46063232421875,374.2561340332031,439.4278869628906,716.2842407226562
2003-02-26,3593.300048828125,227.29129028320312,321.1202697753906,375.72003173828125,455.28094482421875,711.5902099609375
2003-02-27,3569.89990234375,219.72027587890625,316.9915466308594,370.8404541015625,445.86822509765625,700.324951171875
2003-02-28,3655.60009765625,226.9691619873047,336.7174072265625,386.2109680175781,436.703125,698.447265625
2003-03-03,3684.699951171875,228.74107360839844,332.1300048828125,391.8223571777344,440.1710510253906,725.6718139648438
2003-03-04,3625.300048828125,219.72027587890625,323.4139099121094,384.9911193847656,431.0059814453125,708.774169921875
2003-03-05,3563.5,215.20993041992188,316.07415771484375,374.2561340332031,426.0519104003906,701.2637939453125
2003-03-06,3555.39990234375,209.41079711914062,315.61529541015625,370.8404541015625,424.0702209472656,704.0797729492188
2003-03-07,3491.60009765625,200.55113220214844,310.1103820800781,361.56951904296875,412.923583984375,682.4881591796875
2003-03-10,3436.10009765625,194.59097290039062,302.7706604003906,347.4190368652344,406.23553466796875,676.8555297851562
2003-03-11,3452.699951171875,207.47779846191406,302.0824279785156,357.1779479980469,401.28143310546875,676.385986328125
2003-03-12,3287.0,192.0136260986328,285.33831787109375,326.9252014160156,386.51837158203125,637.8966674804688
2003-03-13,3486.89990234375,206.99456787109375,305.7524719238281,361.08148193359375,386.51837158203125,649.162109375
2003-03-14,3601.800048828125,216.49862670898438,320.6615905761719,370.35260009765625,395.4380798339844,647.753662109375
2003-03-17,3722.300048828125,227.77455139160156,341.0755920410156,404.9969177246094,395.4380798339844,669.8146362304688
2003-03-18,3747.300048828125,233.57362365722656,345.66302490234375,406.4607238769531,399.89776611328125,663.2433471679688
2003-03-19,3765.39990234375,229.22434997558594,343.5986328125,407.924560546875,396.4290466308594,672.6312255859375
2003-03-20,3765.699951171875,229.22434997558594,347.2687072753906,404.5090026855469,395.1902770996094,682.4881591796875
2003-03-21,3861.10009765625,238.2450714111328,361.26043701171875,413.53594970703125,394.4468994140625,701.2637939453125
2003-03-24,3743.300048828125,227.452392578125,348.4155578613281,391.5783386230469,386.51837158203125,680.1414184570312
2003-03-25,3762.0,225.68045043945312,346.58062744140625,400.36151123046875,386.27069091796875,678.7332763671875
2003-03-26,3793.10009765625,228.09671020507812,353.0030212402344,392.4466247558594,384.5361633300781,697.9780883789062
2003-03-27,3729.10009765625,218.27052307128906,346.8099060058594,377.80303955078125,375.86431884765625,689.0598754882812
2003-03-28,3708.5,214.8877410888672,343.5986328125,370.2371520996094,383.29742431640625,691.8760986328125
2003-03-31,3613.300048828125,207.47779846191406,334.882568359375,343.6346740722656,372.6434020996094,687.6514282226562
2003-04-01,3684.800048828125,210.05511474609375,342.22235107421875,346.5635986328125,368.67901611328125,682.4881591796875
2003-04-02,3753.39990234375,215.85423278808594,359.8841552734375,370.7742004394531,379.5809020996094,683.8966064453125
2003-04-03,3771.10009765625,219.07594299316406,362.8660583496094,374.874267578125,380.8197326660156,683.8966064453125
2003-04-04,3814.39990234375,226.80807495117188,365.15960693359375,377.80303955078125,374.12994384765625,682.4881591796875
2003-04-07,3935.800048828125,244.5273895263672,378.46319580078125,390.4941711425781,383.0497131347656,692.8150634765625
2003-04-08,3868.800048828125,237.7618408203125,368.8296203613281,379.2674865722656,396.6768493652344,680.6105346679688
2003-04-09,3861.39990234375,237.11752319335938,363.3245544433594,376.5827331542969,391.47369384765625,680.1414184570312
2003-04-10,3803.300048828125,235.02342224121094,364.2422180175781,365.3561096191406,401.38446044921875,686.243408203125
2003-04-11,3808.10009765625,240.3391571044922,366.9944763183594,375.8505554199219,397.4201965332031,688.1209716796875
2003-04-14,3849.39990234375,249.03775024414062,374.10504150390625,384.1485900878906,407.3309020996094,683.4266357421875
2003-04-15,3916.89990234375,262.8911437988281,390.849365234375,414.6559753417969,416.25048828125,691.8760986328125
2003-04-16,3854.89990234375,250.1654052734375,372.040771484375,398.0600891113281,421.20587158203125,691.8760986328125
2003-04-17,3889.199951171875,256.7698669433594,379.8395690917969,397.5719299316406,418.4804992675781,700.794189453125
2003-04-18,,256.7698669433594,378.9219665527344,397.5719299316406,418.4804992675781,700.794189453125
2003-04-21,,256.7698669433594,378.9219665527344,397.5719299316406,418.4804992675781,700.794189453125
2003-04-22,3917.699951171875,257.7364501953125,386.03240966796875,406.1138916015625,417.2416076660156,701.2637939453125
2003-04-23,3966.5,272.55633544921875,400.024169921875,424.17431640625,421.4537048339844,713.4675903320312
2003-04-24,3899.0,270.3011474609375,391.9960632324219,420.0254211425781,425.1703186035156,718.1614990234375
2003-04-25,3870.199951171875,261.6024169921875,384.42681884765625,412.4595947265625,408.8175964355469,699.8555297851562
2003-04-28,3940.300048828125,271.58978271484375,406.21710205078125,435.4010314941406,402.3756408691406,704.0797729492188
2003-04-29,3927.800048828125,271.58978271484375,406.446533203125,440.2821350097656,400.88885498046875,697.0392456054688
2003-04-30,3926.0,265.1463317871094,396.5836486816406,429.5436706542969,413.52508544921875,710.6513671875
2003-05-01,3880.10009765625,261.1191711425781,383.0505676269531,415.8763122558594,407.3309020996094,702.2026977539062
2003-05-02,3952.60009765625,268.0458679199219,392.6842041015625,421.7337341308594,410.7996520996094,705.0187377929688
2003-05-05,,266.43499755859375,392.6842041015625,421.7337341308594,410.7996520996094,705.0187377929688
2003-05-06,4006.39990234375,272.87847900390625,390.849365234375,434.91278076171875,408.3218994140625,720.5084838867188
2003-05-07,3992.89990234375,275.1336364746094,391.7666320800781,438.8177795410156,432.10772705078125,716.2842407226562
2003-05-08,3928.89990234375,268.36810302734375,375.2518615722656,419.29315185546875,416.25048828125,712.9981689453125
2003-05-09,3969.39990234375,268.6901550292969,375.2518615722656,420.2692565917969,418.23272705078125,727.0800170898438
2003-05-12,3987.39990234375,270.6232604980469,375.4813232421875,425.6387939453125,418.4804992675781,739.283935546875
2003-05-13,3999.89990234375,270.1400146484375,373.4169921875,426.3707275390625,423.68359375,735.0593872070312
2003-05-14,3975.0,268.36810302734375,374.10504150390625,418.3168640136719,432.6031799316406,733.6513061523438
